report_date,campaign_name,ad_group_name,ad_name,impressions,clicks,cost,cv,sales
2025/11/19,CPN_C,ADG_4,AD_お,1792674,249346,1857681813,9110,84428059
2025/11/20,CPN_A,ADG_1,AD_あ,1992281,207839,2119557095,5916,42961421
2025/11/20,CPN_A,ADG_2,AD_い,1426273,249822,1556406113,4355,31218715
2025/11/20,CPN_B,ADG_3,AD_う,2813850,484676,2373605979,35962,289836670
2025/11/20,CPN_B,ADG_3,AD_え,1481828,134261,1505843949,13437,145378068
2025/11/20,CPN_C,ADG_4,AD_お,2781316,185617,2753822730,15885,128676942
2025/11/21,CPN_A,ADG_1,AD_あ,2578269,333262,2937026721,6047,28226937
2025/11/21,CPN_A,ADG_2,AD_い,2844726,438515,3118735017,47221,170978275
2025/11/21,CPN_B,ADG_3,AD_う,2213731,405245,2225795479,42176,374621279
2025/11/21,CPN_B,ADG_3,AD_え,2144199,430259,2121804914,39162,132067667
2025/11/21,CPN_C,ADG_4,AD_お,1272833,256085,905438160,12432,152257353
2025/11/22,CPN_A,ADG_1,AD_あ,2557676,276260,1786358051,25812,136234870
2025/11/22,CPN_A,ADG_2,AD_い,2638954,589937,3891005914,55479,226260931
2025/11/22,CPN_B,ADG_3,AD_う,2228262,245092,2819861936,19187,215682910
2025/11/22,CPN_B,ADG_3,AD_え,1101904,237563,1198167127,8070,80525348
2025/11/22,CPN_C,ADG_4,AD_お,1526881,214763,1379053103,10501,82436295
2025/11/23,CPN_A,ADG_1,AD_あ,1063559,168997,1447802901,6809,40122098
2025/11/23,CPN_A,ADG_2,AD_い,1762846,289738,1934341747,6278,29410056
2025/11/23,CPN_B,ADG_3,AD_う,2129706,334275,1515035017,4485,16859802
2025/11/23,CPN_B,ADG_3,AD_え,2848090,177461,4139192134,6789,51191672
2025/11/23,CPN_C,ADG_4,AD_お,1881336,413321,1432481338,11492,89793205
2025/11/24,CPN_A,ADG_1,AD_あ,1349001,274552,1081548731,12296,136325126
2025/11/24,CPN_A,ADG_2,AD_い,2319759,327297,1415434256,12862,142423628
2025/11/24,CPN_B,ADG_3,AD_う,1503213,145146,1000286127,13576,143351669
2025/11/24,CPN_B,ADG_3,AD_え,1585572,94138,1718311345,6484,46945051
2025/11/24,CPN_C,ADG_4,AD_お,2198545,399142,2473176908,8686,90149997
2025/11/25,CPN_A,ADG_1,AD_あ,1500924,364590,805601359,32544,317797830
2025/11/25,CPN_A,ADG_2,AD_い,1250230,303414,1576168620,9778,55210052
2025/11/25,CPN_B,ADG_3,AD_う,2748599,441548,3352642340,5270,55259927
2025/11/25,CPN_B,ADG_3,AD_え,2994417,644169,3646984675,58051,632804568
2025/11/25,CPN_C,ADG_4,AD_お,2582022,605130,2120873780,7742,65786433
2025/11/26,CPN_A,ADG_1,AD_あ,2945702,725719,2723273976,64269,406423647
2025/11/26,CPN_A,ADG_2,AD_い,1890556,417825,1819064855,39394,465529269
2025/11/26,CPN_B,ADG_3,AD_う,1530590,187566,1746158655,8947,94107899
2025/11/26,CPN_B,ADG_3,AD_え,2289000,236984,3125076261,17467,197171727
2025/11/26,CPN_C,ADG_4,AD_お,2474750,147856,1875356860,8195,69239451
2025/11/27,CPN_A,ADG_1,AD_あ,1254532,93281,1727864894,1305,8966904
2025/11/27,CPN_A,ADG_2,AD_い,2838626,619237,1872641633,23057,97409024
2025/11/27,CPN_B,ADG_3,AD_う,2825593,422916,2675793168,38523,390152222
2025/11/27,CPN_B,ADG_3,AD_え,1793452,275403,2682442121,11509,100860119
2025/11/27,CPN_C,ADG_4,AD_お,1163438,183447,1266311694,14064,70763003
2025/11/28,CPN_A,ADG_1,AD_あ,1619313,99675,1545576366,3156,26614724
2025/11/28,CPN_A,ADG_2,AD_い,2547878,200772,2624586513,5210,47113510
2025/11/28,CPN_B,ADG_3,AD_う,1981175,161371,1210210982,13952,146669106
2025/11/28,CPN_B,ADG_3,AD_え,2854657,541481,4163243018,57716,715205604
2025/11/28,CPN_C,ADG_4,AD_お,1971619,102422,1457619738,2149,13926814
2025/11/29,CPN_A,ADG_1,AD_あ,1995055,120808,1109153263,13110,133389519
2025/11/29,CPN_A,ADG_2,AD_い,2655435,240947,3173081005,8026,103729982
2025/11/29,CPN_B,ADG_3,AD_う,1471748,283383,2168462863,27906,188508330
2025/11/29,CPN_B,ADG_3,AD_え,1647530,337101,1996487702,22554,214557020
2025/11/29,CPN_C,ADG_4,AD_お,1433267,214286,1127238846,11155,83171515
2025/11/30,CPN_A,ADG_1,AD_あ,1619482,200803,1321247054,13119,162230152
2025/11/30,CPN_A,ADG_2,AD_い,1238152,72338,897194952,1885,16656310
2025/11/30,CPN_B,ADG_3,AD_う,1360210,204463,1624022931,7334,86243361
2025/11/30,CPN_B,ADG_3,AD_え,1446200,322009,1622102885,17080,107286743
2025/11/30,CPN_C,ADG_4,AD_お,2192845,136615,3039948658,2067,8978766
2025/12/01,CPN_A,ADG_1,AD_あ,1746076,242974,2201713301,4095,37888918
2025/12/01,CPN_A,ADG_2,AD_い,2034173,320903,1637765595,13586,130311188
2025/12/01,CPN_B,ADG_3,AD_う,1045676,250688,1001033937,8701,71460179
2025/12/01,CPN_B,ADG_3,AD_え,1317689,162985,1906638697,2988,21306852
2025/12/01,CPN_C,ADG_4,AD_お,1764422,389263,2191527303,18837,174488807
2025/12/02,CPN_A,ADG_1,AD_あ,2310069,450268,2348057120,15752,144696443
2025/12/02,CPN_A,ADG_2,AD_い,2277400,442182,2443950302,22636,185558877
2025/12/02,CPN_B,ADG_3,AD_う,1238884,184891,1445521266,9743,95692486
2025/12/02,CPN_B,ADG_3,AD_え,1002832,132764,1264467011,2785,11670170
2025/12/02,CPN_C,ADG_4,AD_お,1102937,129600,1627354322,4697,40148262
2025/12/03,CPN_A,ADG_1,AD_あ,2361460,448055,1754659583,14723,118506209
2025/12/03,CPN_A,ADG_2,AD_い,1323284,111853,1051117564,1205,11835975
2025/12/03,CPN_B,ADG_3,AD_う,2864631,397952,2644849694,5559,69619420
2025/12/03,CPN_B,ADG_3,AD_え,1561672,313527,1658329681,32026,186497268
2025/12/03,CPN_C,ADG_4,AD_お,2034159,105683,1520048237,2115,8456146
2025/12/04,CPN_A,ADG_1,AD_あ,2413783,230576,3028965019,19984,148961602
2025/12/04,CPN_A,ADG_2,AD_い,2379636,381194,1842073525,14663,151494399
2025/12/04,CPN_B,ADG_3,AD_う,1388735,299413,1023621739,31089,227733257
2025/12/04,CPN_B,ADG_3,AD_え,1947193,316458,1422919044,32166,257979798
2025/12/04,CPN_C,ADG_4,AD_お,2006294,493117,2171595377,9219,74946839
2025/12/05,CPN_A,ADG_1,AD_あ,1228524,218430,1156362991,12655,128603360
2025/12/05,CPN_A,ADG_2,AD_い,2152977,195493,2980789459,8754,47915169
2025/12/05,CPN_B,ADG_3,AD_う,1732138,332492,1560772533,16229,200143380
2025/12/05,CPN_B,ADG_3,AD_え,2492877,263335,2241045225,4894,29129849
2025/12/05,CPN_C,ADG_4,AD_お,2053640,198598,1914620566,11915,71743023
2025/12/06,CPN_A,ADG_1,AD_あ,2964794,296894,1489911620,5462,49276198
2025/12/06,CPN_A,ADG_2,AD_い,2652681,258488,2354697461,27905,110829014
2025/12/06,CPN_B,ADG_3,AD_う,2731818,175823,3306281148,6258,36932895
2025/12/06,CPN_B,ADG_3,AD_え,1096830,58529,946859490,1619,17987634
2025/12/06,CPN_C,ADG_4,AD_お,1681627,111909,1359209408,8908,47467571
2025/12/07,CPN_A,ADG_1,AD_あ,2643973,401286,1837922392,39580,462089390
2025/12/07,CPN_A,ADG_2,AD_い,1285544,93558,1764646155,4568,26471393
2025/12/07,CPN_B,ADG_3,AD_う,1613096,141492,1653966536,10799,32898013
2025/12/07,CPN_B,ADG_3,AD_え,1673178,142280,1735902298,7237,52107864
2025/12/07,CPN_C,ADG_4,AD_お,1977919,146462,2124791278,6162,64310865
2025/12/08,CPN_A,ADG_1,AD_あ,1809826,101819,2182030797,5604,18087855
2025/12/08,CPN_A,ADG_2,AD_い,2479568,569237,2732591341,53514,643057107
2025/12/08,CPN_B,ADG_3,AD_う,2099513,276950,3119092193,30035,146388987
2025/12/08,CPN_B,ADG_3,AD_え,2795208,402651,3655617580,13046,131124477
2025/12/08,CPN_C,ADG_4,AD_お,1282819,137649,1119309708,2818,20454603
2025/12/09,CPN_A,ADG_1,AD_あ,2952484,558282,1589297999,26089,286989482
2025/12/09,CPN_A,ADG_2,AD_い,2641583,660162,2969370450,64380,457308996
2025/12/09,CPN_B,ADG_3,AD_う,2309314,229656,3145566677,11646,147832336
2025/12/09,CPN_B,ADG_3,AD_え,2030042,389397,2706753803,37142,345468347
2025/12/09,CPN_C,ADG_4,AD_お,1620580,302466,862406230,26649,94007936
2025/12/10,CPN_A,ADG_1,AD_あ,1672491,296286,2421283447,31576,124741773
2025/12/10,CPN_A,ADG_2,AD_い,1614641,385450,953457665,5207,58443727
2025/12/10,CPN_B,ADG_3,AD_う,2831501,240294,2506938644,11429,146759082
2025/12/10,CPN_B,ADG_3,AD_え,1261511,263751,1099331457,11398,42463215
2025/12/10,CPN_C,ADG_4,AD_お,1969185,241056,1106172589,21842,173161944
2025/12/11,CPN_A,ADG_1,AD_あ,1720487,142024,1190158027,5959,24995095
2025/12/11,CPN_A,ADG_2,AD_い,2789725,527771,2930100855,30308,209828569
2025/12/11,CPN_B,ADG_3,AD_う,1528578,210030,2092811316,4224,22914583
2025/12/11,CPN_B,ADG_3,AD_え,2238072,179181,3134224310,12639,118842114
2025/12/11,CPN_C,ADG_4,AD_お,1684397,307417,2398922318,11024,64115045
2025/12/12,CPN_A,ADG_1,AD_あ,2092558,384721,2806639431,12000,49852850
2025/12/12,CPN_A,ADG_2,AD_い,2178301,338028,2103019444,13301,159010461
2025/12/12,CPN_B,ADG_3,AD_う,1964376,441976,2719300914,22825,155683905
2025/12/12,CPN_B,ADG_3,AD_え,2532959,527820,1660037012,19715,179692330
2025/12/12,CPN_C,ADG_4,AD_お,2322153,233562,2898589317,7267,71972067
2025/12/13,CPN_A,ADG_1,AD_あ,2895038,629391,1907497062,38897,230372613
2025/12/13,CPN_A,ADG_2,AD_い,1393904,183092,1770174317,17960,219448636
2025/12/13,CPN_B,ADG_3,AD_う,1035058,97201,711495091,7114,59218235
2025/12/13,CPN_B,ADG_3,AD_え,1541648,357063,1724348240,32873,190393846
2025/12/13,CPN_C,ADG_4,AD_お,1677069,228810,2187829217,8727,76317829
2025/12/14,CPN_A,ADG_1,AD_あ,1817191,396499,2585042867,28612,222130421
2025/12/14,CPN_A,ADG_2,AD_い,1332030,234192,1918073858,16782,205158806
2025/12/14,CPN_B,ADG_3,AD_う,2033634,479691,2999837140,44279,317115202
2025/12/14,CPN_B,ADG_3,AD_え,2219255,498309,2164689490,49561,149014584
2025/12/14,CPN_C,ADG_4,AD_お,1749847,247314,2190598123,24052,230326848
2025/12/15,CPN_A,ADG_1,AD_あ,1931134,235530,1922555933,14259,50508172
2025/12/15,CPN_A,ADG_2,AD_い,1269564,163794,910770420,11954,134158029
2025/12/15,CPN_B,ADG_3,AD_う,1760620,390563,1796732230,22627,153917774
2025/12/15,CPN_B,ADG_3,AD_え,2089236,464719,2278876598,14724,162147612
2025/12/15,CPN_C,ADG_4,AD_お,2633189,558128,3201158851,36604,396635106
2025/12/16,CPN_A,ADG_1,AD_あ,1456844,171956,1569673301,9561,93726163
2025/12/16,CPN_A,ADG_2,AD_い,2460849,575791,2889038390,51130,416917967
2025/12/16,CPN_B,ADG_3,AD_う,1876462,440717,2566325533,20647,179870984
2025/12/16,CPN_B,ADG_3,AD_え,2592217,536844,1613115594,24637,205107644
2025/12/16,CPN_C,ADG_4,AD_お,1840428,134143,2150534107,12038,99432573
2025/12/17,CPN_A,ADG_1,AD_あ,1527959,314306,1634395794,6442,59980479
2025/12/17,CPN_A,ADG_2,AD_い,1903943,286362,1002508013,25101,282405043
2025/12/17,CPN_B,ADG_3,AD_う,2894330,655556,1461333010,14366,86490679
2025/12/17,CPN_B,ADG_3,AD_え,2828314,607763,4112965549,45098,450079756
2025/12/17,CPN_C,ADG_4,AD_お,2040058,130968,2647904587,8976,47467926
2025/12/18,CPN_A,ADG_1,AD_あ,2082722,399119,1629078441,22268,267821469
2025/12/18,CPN_A,ADG_2,AD_い,2795106,369769,3528444814,27600,198933175
2025/12/18,CPN_B,ADG_3,AD_う,1965419,286593,2933736903,9747,40221936
2025/12/18,CPN_B,ADG_3,AD_え,1687338,136365,1191434001,1429,11931631
2025/12/18,CPN_C,ADG_4,AD_お,2219939,293030,3246502548,28463,145880073
2025/12/19,CPN_A,ADG_1,AD_あ,2069116,246795,2724314626,5047,64879875
2025/12/19,CPN_A,ADG_2,AD_い,2797873,676749,2417720149,69659,892081244
2025/12/19,CPN_B,ADG_3,AD_う,2506126,550956,2471833261,7852,81026998
2025/12/19,CPN_B,ADG_3,AD_え,2655762,634179,3683468916,59213,316512158
2025/12/19,CPN_C,ADG_4,AD_お,2802231,288309,1532108085,27401,351455256
2025/12/20,CPN_A,ADG_1,AD_あ,2749885,255519,3515933641,14482,183507598
2025/12/20,CPN_A,ADG_2,AD_い,1085055,75955,784960245,7620,57384097
2025/12/20,CPN_B,ADG_3,AD_う,1070376,175441,1561246272,9647,109246069
2025/12/20,CPN_B,ADG_3,AD_え,2396793,250225,2594135337,3023,35996336
2025/12/20,CPN_C,ADG_4,AD_お,1277866,102520,1888241825,6695,34318515
2025/12/21,CPN_A,ADG_1,AD_あ,1694081,317282,1660667830,12423,113391353
2025/12/21,CPN_A,ADG_2,AD_い,2695473,142850,3778987030,12541,46746584
2025/12/21,CPN_B,ADG_3,AD_う,1561681,223781,2295375474,21779,101050582
2025/12/21,CPN_B,ADG_3,AD_え,2771618,429676,3310297272,36609,320756589
2025/12/21,CPN_C,ADG_4,AD_お,2320306,271571,2755885015,16257,128374089
2025/12/22,CPN_A,ADG_1,AD_あ,1151001,190873,1582915542,11140,98773994
2025/12/22,CPN_A,ADG_2,AD_い,2623762,430630,1776355863,16138,107658040
2025/12/22,CPN_B,ADG_3,AD_う,1939945,397759,1193143048,36090,267905608
2025/12/22,CPN_B,ADG_3,AD_え,1690245,352565,973490112,25904,112070831
2025/12/22,CPN_C,ADG_4,AD_お,2176762,389266,2178386376,5946,70005134
2025/12/23,CPN_A,ADG_1,AD_あ,2624157,653165,2988602404,15998,190617447
2025/12/23,CPN_A,ADG_2,AD_い,2748123,214056,4122127956,11440,84703796
2025/12/23,CPN_B,ADG_3,AD_う,2016411,378390,1279439871,35788,314025602
2025/12/23,CPN_B,ADG_3,AD_え,2639798,199093,3204142559,6413,75422469
2025/12/23,CPN_C,ADG_4,AD_お,2352232,460655,2498509893,9523,40259025
2025/12/24,CPN_A,ADG_1,AD_あ,1367269,229631,1862096960,2968,22729863
2025/12/24,CPN_A,ADG_2,AD_い,1426755,156459,1599579413,12361,45479372
2025/12/24,CPN_B,ADG_3,AD_う,2372282,286349,2876084927,7714,60214074
2025/12/24,CPN_B,ADG_3,AD_え,2722145,221684,1378064927,3906,36951377
2025/12/24,CPN_C,ADG_4,AD_お,1050689,70285,920847838,3341,25476379
2025/12/25,CPN_A,ADG_1,AD_あ,1818730,329768,1731933127,27003,205060276
2025/12/25,CPN_A,ADG_2,AD_い,2631019,168060,1856226379,12703,135973090
2025/12/25,CPN_B,ADG_3,AD_う,1711255,111867,2283823895,1463,12863614
2025/12/25,CPN_B,ADG_3,AD_え,2369902,305281,2378750555,13844,115230282
2025/12/25,CPN_C,ADG_4,AD_お,2225444,463903,2011275393,37357,205461481
2025/12/26,CPN_A,ADG_1,AD_あ,2268449,488289,1370723196,41861,162288771
2025/12/26,CPN_A,ADG_2,AD_い,2456646,604509,2441415667,50528,357323751
2025/12/26,CPN_B,ADG_3,AD_う,1823075,194728,2075140775,18753,68406464
2025/12/26,CPN_B,ADG_3,AD_え,2689567,281657,3833217721,27988,149100009
2025/12/26,CPN_C,ADG_4,AD_お,1066388,217916,1361783871,2955,14715336
2025/12/27,CPN_A,ADG_1,AD_あ,2045466,470453,2488779073,41464,433159782
2025/12/27,CPN_A,ADG_2,AD_い,1471233,119074,1428016002,8921,93789323
2025/12/27,CPN_B,ADG_3,AD_う,1111358,198813,1144323279,4124,36705881
2025/12/27,CPN_B,ADG_3,AD_え,1107561,267120,1660947866,2864,17107266
2025/12/27,CPN_C,ADG_4,AD_お,1036751,247360,1213553850,24265,150281187
2025/12/28,CPN_A,ADG_1,AD_あ,1962620,227991,1267930232,13609,114527391
2025/12/28,CPN_A,ADG_2,AD_い,1570389,326093,1033199813,20959,139079018
2025/12/28,CPN_B,ADG_3,AD_う,1546331,270734,1965005380,17445,178321173
2025/12/28,CPN_B,ADG_3,AD_え,1816831,443882,2314384599,5421,20011456
2025/12/28,CPN_C,ADG_4,AD_お,1073235,69104,1324217761,2757,31086546
2025/12/29,CPN_A,ADG_1,AD_あ,1216246,238837,1383188838,16791,155040987
2025/12/29,CPN_A,ADG_2,AD_い,1688823,293378,1239199759,14959,170092901
2025/12/29,CPN_B,ADG_3,AD_う,1517394,304772,1354890179,24972,243059687
2025/12/29,CPN_B,ADG_3,AD_え,1721592,95856,2556172991,8993,62850240
2025/12/29,CPN_C,ADG_4,AD_お,1981668,459841,2684343020,12999,82212100
2025/12/30,CPN_A,ADG_1,AD_あ,1904006,436732,1047710085,24938,254448562
2025/12/30,CPN_A,ADG_2,AD_い,2414725,271298,3363223210,11369,35941633
2025/12/30,CPN_B,ADG_3,AD_う,1308359,146554,1760401429,12150,37216558
2025/12/30,CPN_B,ADG_3,AD_え,1092334,153584,1143638265,7621,88317216
2025/12/30,CPN_C,ADG_4,AD_お,1561096,219533,1877260635,7974,99984954
2025/12/31,CPN_A,ADG_1,AD_あ,1480581,107834,841505791,1432,5076446
2025/12/31,CPN_A,ADG_2,AD_い,2186595,350694,1585460563,33693,332205561
2025/12/31,CPN_B,ADG_3,AD_う,2630654,460523,3092093622,44547,276494449
2025/12/31,CPN_B,ADG_3,AD_え,1924978,220203,1671567362,12819,42622427
2025/12/31,CPN_C,ADG_4,AD_お,1069644,106046,1398766044,2476,15150841
2026/01/01,CPN_A,ADG_1,AD_あ,1085899,133049,610947710,12672,83072391
2026/01/01,CPN_A,ADG_2,AD_い,1256679,102480,870649526,4523,34713197
2026/01/01,CPN_B,ADG_3,AD_う,1740190,151051,1231453330,11649,110617045
2026/01/01,CPN_B,ADG_3,AD_え,2605413,467856,3783376448,29945,315251712
2026/01/01,CPN_C,ADG_4,AD_お,1393834,160162,1858366246,9423,82237234
2026/01/02,CPN_A,ADG_1,AD_あ,2597398,563248,2968581019,37511,336977510
2026/01/02,CPN_A,ADG_2,AD_い,2095320,148422,1315022124,13960,97101837
2026/01/02,CPN_B,ADG_3,AD_う,2565871,167002,3099191024,15653,63091900
2026/01/02,CPN_B,ADG_3,AD_え,2340614,246558,1749270781,23030,245007218
2026/01/02,CPN_C,ADG_4,AD_お,2786435,346339,2602708628,6777,26894329
2026/01/03,CPN_A,ADG_1,AD_あ,1083494,113243,923336002,1203,6071959
2026/01/03,CPN_A,ADG_2,AD_い,1072219,151454,1219508558,11036,119579852
2026/01/03,CPN_B,ADG_3,AD_う,1338056,323085,731713172,27554,268994218
2026/01/03,CPN_B,ADG_3,AD_え,2169332,247162,2865072216,25210,207546371
2026/01/03,CPN_C,ADG_4,AD_お,1760986,168206,1605736900,12912,68382029
2026/01/04,CPN_A,ADG_1,AD_あ,1948399,460497,1388888285,4888,38600358
2026/01/04,CPN_A,ADG_2,AD_い,1991445,182448,1960421472,17119,100055565
2026/01/04,CPN_B,ADG_3,AD_う,1285327,178108,1406626120,12277,140589417
2026/01/04,CPN_B,ADG_3,AD_え,2954776,698360,2925864867,11061,108661807
2026/01/04,CPN_C,ADG_4,AD_お,1246107,304972,808754810,28493,118719872
2026/01/05,CPN_A,ADG_1,AD_あ,2632986,579409,2058354851,26579,316672903
2026/01/05,CPN_A,ADG_2,AD_い,2894723,604559,2135114654,55469,339426863
2026/01/05,CPN_B,ADG_3,AD_う,1581238,156361,1451047982,10903,97326871
2026/01/05,CPN_B,ADG_3,AD_え,2919436,509652,2189455066,30188,139445227
2026/01/05,CPN_C,ADG_4,AD_お,2618120,146761,2899049481,11290,113254590
2026/01/06,CPN_A,ADG_1,AD_あ,2041663,303681,2707792471,14525,142508944
2026/01/06,CPN_A,ADG_2,AD_い,1311951,272611,1948033652,12101,78646381
2026/01/06,CPN_B,ADG_3,AD_う,1585242,102746,1270189855,8185,103185263
2026/01/06,CPN_B,ADG_3,AD_え,2081060,230031,2888360439,18153,186726361
2026/01/06,CPN_C,ADG_4,AD_お,2925313,166501,2279415860,9644,124566377
2026/01/07,CPN_A,ADG_1,AD_あ,1658960,397294,1932281496,20647,138427607
2026/01/07,CPN_A,ADG_2,AD_い,1119790,178311,1253425641,2375,9671060
2026/01/07,CPN_B,ADG_3,AD_う,1363467,332662,783490653,18766,142423332
2026/01/07,CPN_B,ADG_3,AD_え,2698177,566764,3098861377,45222,517289992
2026/01/07,CPN_C,ADG_4,AD_お,1850641,363825,1440005960,14376,74156498
2026/01/08,CPN_A,ADG_1,AD_あ,2219172,384863,1617513876,37369,187138341
2026/01/08,CPN_A,ADG_2,AD_い,2910275,278897,2384545133,17815,126896119
2026/01/08,CPN_B,ADG_3,AD_う,2218449,268217,1154689230,29375,145462925
2026/01/08,CPN_B,ADG_3,AD_え,1230660,206063,1370944882,13623,43279032
2026/01/08,CPN_C,ADG_4,AD_お,1990463,489384,1555909232,24365,223003235
2026/01/09,CPN_A,ADG_1,AD_あ,1069253,158511,1484263378,15037,89853826
2026/01/09,CPN_A,ADG_2,AD_い,2254032,556490,1699489556,21222,65632082
2026/01/09,CPN_B,ADG_3,AD_う,2336326,457649,2399537749,18573,77510375
2026/01/09,CPN_B,ADG_3,AD_え,2142513,482549,1612852057,34910,222821952
2026/01/09,CPN_C,ADG_4,AD_お,1935962,418421,2004153903,8698,47463600
2026/01/10,CPN_A,ADG_1,AD_あ,2669035,625412,1924636056,37864,381148914
2026/01/10,CPN_A,ADG_2,AD_い,2298984,365453,2465126275,21906,156976996
2026/01/10,CPN_B,ADG_3,AD_う,1409751,159914,1626732704,6820,23945396
2026/01/10,CPN_B,ADG_3,AD_え,2153351,496262,2139405225,15729,91968936
2026/01/10,CPN_C,ADG_4,AD_お,1719288,307440,1609096829,11126,61879799
2026/01/11,CPN_A,ADG_1,AD_あ,2757914,491072,3611464441,46789,165620383
2026/01/11,CPN_A,ADG_2,AD_い,2469296,389284,2443588106,7412,61341201
2026/01/11,CPN_B,ADG_3,AD_う,2405306,513182,2882677281,7392,95631828
2026/01/11,CPN_B,ADG_3,AD_え,2741591,505008,3993490480,28504,347794538
2026/01/11,CPN_C,ADG_4,AD_お,2090537,363542,1072183380,20393,197836034
2026/01/12,CPN_A,ADG_1,AD_あ,1801169,115688,1707285895,10020,41975355
2026/01/12,CPN_A,ADG_2,AD_い,2236056,293255,3031678413,4203,15145237
2026/01/12,CPN_B,ADG_3,AD_う,2242142,247271,1636446947,20360,85403034
2026/01/12,CPN_B,ADG_3,AD_え,2435531,283783,1592095918,7606,76577449
2026/01/12,CPN_C,ADG_4,AD_お,2693300,252796,3678076704,26017,223937325
2026/01/13,CPN_A,ADG_1,AD_あ,1782406,99022,1761251028,6589,38840801
2026/01/13,CPN_A,ADG_2,AD_い,2672761,572180,1626136051,44750,412014353
2026/01/13,CPN_B,ADG_3,AD_う,1721843,203850,2049656417,22382,267546790
2026/01/13,CPN_B,ADG_3,AD_え,2907522,550765,3887858704,14139,125919140
2026/01/13,CPN_C,ADG_4,AD_お,1023353,167077,665559853,8161,62069344
2026/01/14,CPN_A,ADG_1,AD_あ,1029271,215721,1152074458,17610,99307164
2026/01/14,CPN_A,ADG_2,AD_い,1715342,295456,2394190195,8364,53125714
2026/01/14,CPN_B,ADG_3,AD_う,1399678,261473,1323430995,8899,106354806
2026/01/14,CPN_B,ADG_3,AD_え,2231712,358716,2437042092,37723,232893376
2026/01/14,CPN_C,ADG_4,AD_お,2814557,275765,1925961141,5011,52478639
2026/01/15,CPN_A,ADG_1,AD_あ,2956243,723227,2007115134,28450,180384130
2026/01/15,CPN_A,ADG_2,AD_い,2926414,479071,4352706578,41756,426066384
2026/01/15,CPN_B,ADG_3,AD_う,2454965,328181,3096147812,3568,42379515
2026/01/15,CPN_B,ADG_3,AD_え,1879564,287708,2635980399,26067,225282580
2026/01/15,CPN_C,ADG_4,AD_お,2384232,482264,1474629849,39485,312942685
2026/01/16,CPN_A,ADG_1,AD_あ,1373192,127292,1009655390,12600,47044256
2026/01/16,CPN_A,ADG_2,AD_い,2057626,390165,1431845050,40443,233471456
2026/01/16,CPN_B,ADG_3,AD_う,2188667,188699,1517318992,8810,30729545
2026/01/16,CPN_B,ADG_3,AD_え,1434550,100215,1739883672,3917,25316381
2026/01/16,CPN_C,ADG_4,AD_お,2202528,401174,1618371236,18695,209157755
2026/01/17,CPN_A,ADG_1,AD_あ,2624974,491240,2697676796,40730,145710003
2026/01/17,CPN_A,ADG_2,AD_い,1651580,99466,1763459033,5654,52403788
2026/01/17,CPN_B,ADG_3,AD_う,1437140,283238,971461095,6864,37934528
2026/01/17,CPN_B,ADG_3,AD_え,1548361,328473,2121725243,23322,100782690
2026/01/17,CPN_C,ADG_4,AD_お,2858107,362744,2960472514,32265,220403412
2026/01/18,CPN_A,ADG_1,AD_あ,2822139,208121,2953459861,2880,31479810
2026/01/18,CPN_A,ADG_2,AD_い,1262267,310936,1209703645,34135,138058163
2026/01/18,CPN_B,ADG_3,AD_う,2171983,440256,2060456392,32475,327581420
2026/01/18,CPN_B,ADG_3,AD_え,2482845,539313,2313333288,58818,176768058
2026/01/18,CPN_C,ADG_4,AD_お,2485034,237262,3171218379,23752,80299206
2026/01/19,CPN_A,ADG_1,AD_あ,1329865,138229,1406092448,14733,174864785
2026/01/19,CPN_A,ADG_2,AD_い,2746845,239783,3704236685,14579,167418166
2026/01/19,CPN_B,ADG_3,AD_う,1650062,364026,2194564593,7940,55601020
2026/01/19,CPN_B,ADG_3,AD_え,1934740,371218,1369037065,20528,254022829
2026/01/19,CPN_C,ADG_4,AD_お,2336190,151360,2559636423,9974,35160500
2026/01/20,CPN_A,ADG_1,AD_あ,2754067,296210,2375427992,10465,35138841
2026/01/20,CPN_A,ADG_2,AD_い,2822654,674043,1878968211,56009,418784279
2026/01/20,CPN_B,ADG_3,AD_う,2096615,340724,2719830076,5611,65896655
2026/01/20,CPN_B,ADG_3,AD_え,2350169,336561,2571030395,6962,33808231
2026/01/20,CPN_C,ADG_4,AD_お,2647373,511517,1901966717,49189,599915429
2026/01/21,CPN_A,ADG_1,AD_あ,1724365,342797,1131590458,26739,341136459
2026/01/21,CPN_A,ADG_2,AD_い,2548324,188784,2711868413,18212,132113016
2026/01/21,CPN_B,ADG_3,AD_う,2293203,281961,3072218870,29550,221288363
2026/01/21,CPN_B,ADG_3,AD_え,1885686,465005,2657360148,25362,242442621
2026/01/21,CPN_C,ADG_4,AD_お,1568340,261377,1213320380,2877,36869424
2026/01/22,CPN_A,ADG_1,AD_あ,2970469,495595,4448518263,6067,33926957
2026/01/22,CPN_A,ADG_2,AD_い,1239963,216591,1567428594,19180,223118791
2026/01/22,CPN_B,ADG_3,AD_う,1933524,409509,2672982446,17614,128082730
2026/01/22,CPN_B,ADG_3,AD_え,2488291,581211,1473039510,48642,274580742
2026/01/22,CPN_C,ADG_4,AD_お,1588495,153801,1976683113,11393,92621913
2026/01/23,CPN_A,ADG_1,AD_あ,1464074,207018,1140905240,9844,84392556
2026/01/23,CPN_A,ADG_2,AD_い,1393812,106379,1875024008,5662,49436705
